customer_id,display_name,keywords
661554099921735b5c6da495 ,Appealing Pools ,"[ ""Pretoria pools "", ""Pool installation "", ""Pool renovation "", ""Pool contractors "", ""Pool builders "", ""Pool renovations "", ""Pool installation Pretoria "", ""Pool renovations Pretoria "", ""Pretoria pools "", ""Pool installation "", ""Pool renovation "", ""Pool contractors "", ""Pool builders "", ""Pool renovations "", ""Pool installation Preto "
661e4221afa75a6b5c68df68 ,Business Cloud Africa ,"[ ""Acumatica "", ""Mircosoft "", ""Cloud ERP "", ""ERP "", ""Accounting Software "", ""Cloud Accounting "", ""Payspace "", ""Payroll software "", ""Payroll "", ""Business intelligence "", ""Power BI "", ""Business Autoamtion "", ""Cloud Payroll "", ""Field Services Software "", ""Distribution Management Software "", ""Financial Management Software "", ""Acumatica "
661fe6293dae9147fd5852d6 ,Avidaze Pty Ltd ,"[ ""Logo mats "", ""Logo mats johannesburg "", ""Logo mats near me "", ""Logo mats cape town "", ""Custom logo mats "", ""Entrance logo mats "", ""Custom branded mats "", ""Logo mat "", ""Branded mats "", ""Custom logo entrance mats "", ""Personalized logo doormats "", ""Business branding mats "", ""Logo mats for offices "", ""Custom logo floor mats So "
6628e1ff9109e31c74283307 ,Pro Cut South Africa ,"[ ""Disk Skimming Machines "", ""Brake Lathes "", ""ProCut oncar brake "", ""Oncar brake lathe "", ""Stop brake pedal pulsation "", ""Fix brake juddering "", ""Improve braking performance "", ""On car Disk Skimming "", ""Disk Skimming Machines "", ""Brake Lathes "", ""ProCut oncar brake "", ""Oncar brake lathe "", ""Stop brake pedal pulsation "", ""Fix "
662cbe38894cea6de5640a22 ,Tyson ,"[ ""Apartment for sale in Cape Town "", ""Apartment for sale in cape town city centre "", ""Investment property for short term letting "", ""Investment property for short term rental "", ""Investment property for sale "", ""Investment property for short term letting for sale "", ""Holiday apartment for sale in Cape Town "", ""Be "
6630ec61140812115a07e10c ,Better Bags ,"[ ""HighQuality Leather Handbags "", ""Hidden Compartment Bags "", ""Concealed Wine Bottle Pouch "", ""Luxury Handbag Accessories "", ""Sophisticated Leather Bags "", ""Unique Wine Concealment "", ""Upscale Wine Carrier Bags "", ""Fashionable Wine Hideaway Bags "", ""Exclusive Wine Storage Bags "", ""Stylish Wine Bottle Holder Bags "", ""Hi "
6630ec7174b66a206278586a ,Cempro Creations ,"[ ""Cement floors "", ""Cemcrete "", ""Cementitious "", ""Cement coated "", ""Mixx cement "", ""Stucco "", ""Concrete floors "", ""Industrial look floors "", ""Concrete look "", ""Nucote "", ""Cretecote "", ""Concrete tables "", ""Concrete fireplaces "", ""Concrete flooring "", ""Cement floors "", ""Cemcrete "", ""Cementitious "", ""Cement coated "", ""Mixx cement "", ""Stucc "
6630ec7db153f4322470d9cb ,SAEPC ,"[ ""Energy Performance Certificates "", ""EPC Compliance "", ""SANAS Certified EPCs "", ""Green Building Solutions "", ""Energy Efficiency Services "", ""Building Regulation Compliance "", ""Sustainable Property Practices "", ""CostEffective EPCs "", ""Improve Energy Ratings "", ""Greener Future Initiatives "", ""Landlord Regulations "", ""Buil "
6630ec8a5036d1431e7874bc ,Grit Procurement ,"[ ""Custom furniture manufacturers "", ""Wood furniture makers "", ""School uniform manufacturer "", ""Custom school uniform supplier "", ""Bulk school uniform orders "", ""Retail store fitout services "", ""Custom shop fittings "", ""Shopfitting companies "", ""School clothing manufacturers "", ""Bespoke furniture craftsmen "", ""Sustainab "
6630ecac140812115a07e118 ,Omega People ,"[ ""Payroll Services "", ""Payroll Processing "", ""Payroll Software "", ""Payroll Solutions "", ""Payroll Management "", ""Recruitment Agency "", ""Recruitment Services "", ""Talent Acquisition "", ""Staffing Solutions "", ""HR Management "", ""HR Software "", ""HR Consulting "", ""Employee Onboarding "", ""Performance Management "", ""Benefits Administra "
6641f4ca89e65171ff61cde3 ,Chilly Chap ,"[ ""Fridge rentals "", ""Fridge hire "", ""Best fridge hire "", ""Best fridge rental "", ""Double door fridge hire "", ""Fridge trailer hire "", ""Fridge trailer rental "", ""Commercial fridge hire "", ""Coke fridge hire "", ""Industrial fridge hire "", ""Commercial fridge rent "", ""Refrigeration solutions "", ""Freezer rental "", ""Freezer hire "", ""Col "
664c4adea62c20253e7229e5 ,NULL,"[ ""Online tutors "", ""How to pass Matric "", ""How to pass university courses "", ""Pass "", ""University "", ""Study method "", ""Matric "", ""Maths Tutor "", ""Online tutor "", ""Science tutor "", ""Study guide "", ""Grade 10 "", ""First year "", ""Second year "", ""How to get straight As "", ""University tutors "", ""High school tutors "", ""Third year "", ""How to p "
664df055fc1fc0398e523585 ,NATURALS BEAUTY ,"[ ""Oil serum "", ""Evening primrose oil "", ""Anti ageing "", ""Crueltyfree "", ""Skin renewal "", ""Eco friendly "", ""Organic "", ""Wrinklereducing "", ""Youthful glow "", ""Skincare routine "", ""Affordable skincare "", ""Naturals beauty "", ""Naturals beauty products "", ""Hydrated and glowing skin "", ""Pomegranate carrot root extract "", ""Teen moisturi "
66562a5ebf12a7374e03ba07 ,Nightingale Bed and Breakfast ,"[ ""Accommodation "", ""Hotel "", ""Guesthouse "", ""Bed and breakfast "", ""Venue "", ""Rooms "", ""Guestroom "", ""Accommodation "", ""Hotel "", ""Guesthouse "", ""Bed and breakfast "", ""Venue "", ""Rooms "", ""Guestroom ""] "
6656df8720bd31040d248dc0 ,The Ecommerce Counsel ,"[ ""Amazon agency "", ""Amazon agencies "", ""Listing on amazon "", ""Amazon fba "", ""Amazon registration "", ""Amazon seller "", ""Amazon seller central "", ""Amazon vendor central "", ""Amazon vendor "", ""Ecommerce south africa "", ""Ecommerce "", ""Ecommerce cape town "", ""Ecommerce agency "", ""Ecommerce agencies "", ""Selling on amazon "", ""Amazon mar "
665efaac45803b71621c62a8 ,Leads 2 Business ,"[ ""Building Construction Online Tenders "", ""South African Tenders "", ""Latest SA Tenders "", ""Construction leads "", ""Mining tenders "", ""Lead source "", ""New business prospects "", ""Industrial opportunities "", ""Infrastructure opportunities "", ""Construction tenders "", ""Cidb registration "", ""Tenders sa "", ""Tenders in south africa "" "
66600c3a19421527773c31a8 ,Rachet.Bike ,"[ ""RET  u00dcL "", ""Bike Fit "", ""Ret  u00fcl Bike Fit "", ""Bike Pain "", ""Bike Discomfort "", ""Bike Setup "", ""Saddle Pain "", ""Saddle Height "", ""Cleat Setup "", ""Cleat Position "", ""Road Bike FIt "", ""Mountain Bike Fit "", ""Cycling Pain "", ""Cycling Discomfort "", ""Footbeds "", ""Cycling Footbeds "", ""Bike comfortability "", ""Bikes for back pain "", ""Ho "
66602a0a4c4aae1cdf602e37 ,Tenacity Works ,"[ ""Web design bath "", ""Web design bath uk "", ""Design agency bath "", ""Website design bath "", ""Design bath "", ""Web design agency near me "", ""Web design agencies near me "", ""Wordpress developer bath "", ""Website developers near me "", ""Web companies near me "", ""Mobile web agency bath "", ""B2B websites bath "", ""How do I choose a w "
630cd989d379394a52311706 ,DstvSA Installers ,"[ ""Dstv installations "", ""Dstv installers near me "", ""Dstv installation "", ""Dstv installations "", ""Dstv installers near me "", ""Dstv installation ""] "
63171d761c055066ad702eca ,Gontse projects ,"[ ""Tlb for hire "", ""Excavator for hire "", ""Grader for hire "", ""Free quote "", ""Tipper truck for hire "", ""Tlb for hire "", ""Excavator for hire "", ""Grader for hire "", ""Free quote "", ""Tipper truck for hire ""] "
631722b28e125837eb665bc5 ,Bongi cleaners ,"[ ""Office cleaner "", ""Home cleaner "", ""After functions cleaning service "", ""Garden service "", ""Complex cleaning service "", ""Office cleaner "", ""Home cleaner "", ""After functions cleaning service "", ""Garden service "", ""Complex cleaning service ""] "
6318594bcd143a70d50cb6ad ,Earth Movers South Africa ,"[ ""Plant sales "", ""Plant hire "", ""Tlb hire "", ""Dozer hire "", ""Excavator sales "", ""Tlb sales "", ""Zambia sales "", ""Drc plant hire "", ""Plant sales "", ""Plant hire "", ""Tlb hire "", ""Dozer hire "", ""Excavator sales "", ""Tlb sales "", ""Zambia sales "", ""Drc plant hire ""] "
631cf7f7f425ae7f8902d346 ,MottoÂ® ,"[ ""Branding agency "", ""Branding company "", ""Top branding agency "", ""Top branding company "", ""Branding agency "", ""Branding company "", ""Top branding agency "", ""Top branding company ""] "
6324b66b31c1cf4efa701f5e ,Testing ,"[ ""Testing "", ""Testing ""] "
632da5b5c1871a33831a3dc6 ,Phel  s Hair Studio ,"[ ""Best Barber in town "", ""Best hair salon for kids "", ""Best Hair salon near me "", ""Expert quality hair salon in my area "", ""Quality Barber on Student budget "", ""Quality Hair salon for girls "", ""Expert barber for boys "", ""Best barber for school cuts "", ""Best Salon for highlights "", ""Quality Hair colouring Salons "", ""Bes "
6336b8ef36d784296338f2f5 ,Esp Renovations Limited ,"[ ""Building works Additions and alterations "", ""Building works Additions and alterations ""] "
633a4bc372a2f00b5e1c2294 ,NULL,"[ ""Best dental cleaning near me "", ""Whitening teeth near me "", ""Best dental cleaning near me "", ""Whitening teeth near me ""] "
635498475870d7596647bfad ,Rocka Da World ,"[ ""Amapiano "", ""Amapiano ""] "
635b229d5387290a3d3ec1f5 ,Eva fresh ,"[ ""Water is life "", ""Water is life ""] "
6364e1a1c9eaec7b6507b1c5 ,Digital marketing agency and SEO ,"[ ""Seo company "", ""Digital marketing agency "", ""Internet marketing "", ""Affordable Seo "", ""R1500 SEO Package "", ""Seo company "", ""Digital marketing agency "", ""Internet marketing "", ""Affordable Seo "", ""R1500 SEO Package ""] "
636f6003ac9df20c505671c7 ,NULL,"[ ""I want to test "", ""Massage near me "", ""I want to test "", ""Massage near me ""] "
637229503cbbc24b733a1fa6 ,Jeanie ,"[ ""Conference "", ""Video conference "", ""Zoom "", ""Microsoft teams "", ""Slack "", ""Discord "", ""Video call "", ""Unlimited video chat "", ""Chat "", ""Team collaboration "", ""Office suite "", ""Google docs "", ""Open office "", ""Office 365 "", ""Small business "", ""It services "", ""Free video chat "", ""Free video calls "", ""Free video conference "", ""Video confe "
637a1eff37eaa1359e01f845 ,MH MAKHWILIRI PAINTING ,"[ ""Painting "", ""Painting ""] "
6382213cad0750550b6b4eb8 ,The wedding boys ,"[ ""Wedding bands "", ""Galway wedding bands "", ""Wedding bands "", ""Galway wedding bands ""] "
63832d9f8b173462b539e637 ,Egbet8 ,"[ ""Online Casino "", ""Casino "", ""Free Credit "", ""Slot Game "", ""Live Game "", ""Sportbook "", ""Sportbetting "", ""Online casino singapore "", ""Online Casino "", ""Casino "", ""Free Credit "", ""Slot Game "", ""Live Game "", ""Sportbook "", ""Sportbetting "", ""Online casino singapore ""] "
6389a1975362b819d85590d9 ,NULL,"[ ""Arsenal "", ""Arsenal Namibia "", ""Arsenal "", ""Arsenal Namibia ""] "
6392ef2a8f2289682202bb24 ,Natco Logistics ,"[ ""Freighting "", ""Sea freight "", ""Air freight "", ""Container shipping "", ""International logistics "", ""International logistics services "", ""Logistics services "", ""Freight forwarder "", ""Freight forwarding specialists "", ""Freighting Port Elizabeth "", ""Shipping "", ""Durban shipping "", ""Cape town shipping "", ""PE shipping "", ""Machinery "
63c42147cc38905ed41b23a7 ,Xpertcovers SA ,"[ ""Clipon Covers "", ""Elasticated Rope covers "", ""Tonneau Covers "", ""Bakkie Covers "", ""Clipon Covers for bakkies "", ""Sparewheel Covers "", ""Bakkie Covets near me "", ""Clipon Covers "", ""Elasticated Rope covers "", ""Tonneau Covers "", ""Bakkie Covers "", ""Clipon Covers for bakkies "", ""Sparewheel Covers "", ""Bakkie Covets near me ""] "
63ce59c45afa771db079c735 ,Bloom - Social Media Management ,"[ ""Digital marketing "", ""Social media management "", ""Social media "", ""New business "", ""Brand awareness "", ""Social media training "", ""Digital marketing strategy "", ""Business growth "", ""Digital marketing "", ""Social media management "", ""Social media "", ""New business "", ""Brand awareness "", ""Social media training "", ""Digital marketi "
63d0c69ef15a856871262836 ,LUSITANA TOURS ,"[ ""Passeios na cidade do cabo "", ""Passeios na   u00e1frica do sul "", ""Passeios de saf  u00e1ri "", ""Passeios de vinho "", ""Passeios na cidade do cabo "", ""Passeios na   u00e1frica do sul "", ""Passeios de saf  u00e1ri "", ""Passeios de vinho ""] "
63d78350f685f15c1d655484 ,EyeLove Optometrist ,"[ ""Optometrist "", ""EyeLove "", ""Eye test "", ""Eyewear "", ""Spectacles "", ""Contact lenses "", ""Frames "", ""Sun glasses "", ""Prescription sun glasses "", ""Glasses "", ""Optometrist "", ""EyeLove "", ""Eye test "", ""Eyewear "", ""Spectacles "", ""Contact lenses "", ""Frames "", ""Sun glasses "", ""Prescription sun glasses "", ""Glasses ""] "
63d7bc5ec7a4863a39022ed4 ,Legacy Air ,"[ ""Aircon Repair "", ""Airconditioner repairs "", ""Air Con Install "", ""Air Con Installations "", ""AC Repairs "", ""All Brand of Aircons "", ""Air Con servicing "", ""Airconditioner servicing "", ""Aircon johannesburg "", ""Airconditioner johannesburg "", ""Air conditioner specials "", ""Aircon "", ""Airconditioners "", ""Heat Pump "", ""Heat pump inst "
63de500785a88557b325edeb ,Law an order ,"[ ""Money money "", ""Life time "", ""Money money "", ""Life time ""] "
63f4746c69499452aa678a74 ,nostalgicvibe ,"[ ""Sneakers "", ""Nike sneakers "", ""Air jordan sneakers "", ""Air jordan "", ""Jordans "", ""New balance sneakers "", ""Air force sneakers "", ""Nike air force "", ""Sneakers "", ""Nike sneakers "", ""Air jordan sneakers "", ""Air jordan "", ""Jordans "", ""New balance sneakers "", ""Air force sneakers "", ""Nike air force ""] "
63f5c202ed42b7155d2e4685 ,None ,"[ ""Tst "", ""Tst ""] "
63f73ac726c21a3f9663b8f5 ,Infomoby ,"[ ""Marketing "", ""Digital marketing "", ""Social media marketing "", ""Marketing "", ""Digital marketing "", ""Social media marketing ""] "
6420f32dc7a4f53b03202787 ,Gold N Black Stone Empire ,"[ ""Tailor Made "", ""Exclusive "", ""Affordable "", ""Tailor Made "", ""Exclusive "", ""Affordable ""] "
6424397bc8d72f72342049e6 ,NULL,"[ ""Best coffee shop near me "", ""Best coffee in San fran "", ""Best roasted coffee near me "", ""Best coffee shop near me "", ""Best coffee in San fran "", ""Best roasted coffee near me ""] "
6425d989526926164e6901ca ,Naturiste Organic Oils ,"[ ""Hair oil "", ""Hair growth oil "", ""Grow long hair "", ""Boost hair growth "", ""Repair hair damage "", ""Regrow damaged hairline "", ""Hair oil "", ""Hair growth oil "", ""Grow long hair "", ""Boost hair growth "", ""Repair hair damage "", ""Regrow damaged hairline ""] "
643133d626361b179357d835 ,Maycoul Trading and Projects ,"[ ""Solar panels "", ""Home renovation services "", ""Kitchen and bathroom remodeling Johannesburg "", ""House renovation Pretoria "", ""Roofing contractors Cape Town "", ""Home improvement "", ""Building contractors Gauteng "", ""Home extension services South Africa "", ""Residential construction companies South Africa "", ""Interior d "
64364409ac73046760240d56 ,Time 2 Trade ,"[ ""Education "", ""African Education "", ""Entrepreneurship Community "", ""Medical "", ""Education "", ""African Education "", ""Entrepreneurship Community "", ""Medical ""] "
643a9e14097b6217d100a6fa ,PocketOption ,"[ ""Pocket option "", ""Pocket option ""] "
644b8ca7e6328959cf5fe725 ,Die Plaashek Venue ,"[ ""Wedding Venues "", ""Wedding Venue "", ""Venue to host birthdays "", ""Function venues "", ""School functions venue "", ""Venues near me "", ""Farmstyle venues "", ""Farm venue "", ""Wedding on a farm "", ""Farm wedding venue "", ""Farm style wedding "", ""Barn weddings "", ""Farmstyle wedding "", ""Wedding venues in Pretoria "", ""Wedding Venues in Wi "
644b9049bc376010675d1f57 ,Ubunye Smart Refuse Management ,"[ ""Skip Rentals "", ""Drum rentals for events "", ""Drum rentals for garden refuse "", ""Drum rentals "", ""Skip rentals for construction sites "", ""Refuse removal "", ""Skip bins to rent "", ""Skip bin rental "", ""Wheelie Bin Rental "", ""Drum rentals for commercial waste "", ""Tree felling services "", ""Dumping "", ""Skip hire "", ""Garbage remov "
644b92d94fd7eb6ca83662a7 ,FIDUCI VITA ,"[ ""Fiduci vita "", ""FV "", ""Fossil "", ""Tempo "", ""Micheal kors "", ""Cheap watch "", ""Watch for sale "", ""Luxury watch "", ""Watch boyz "", ""Birthday gift idea "", ""Gifts "", ""Nice watches "", ""Fiduci vita "", ""FV "", ""Fossil "", ""Tempo "", ""Micheal kors "", ""Cheap watch "", ""Watch for sale "", ""Luxury watch "", ""Watch boyz "", ""Birthday gift idea "", ""Gifts "", ""Nice  "
648d5d2646a61126e13b405d ,Lemon and Thyme ,"[ ""Catering "", ""Wedding catering "", ""Braai "", ""Corporate event "", ""Event catering "", ""Catering menu "", ""Caterer pretoria "", ""Catering johannesburg "", ""Bespoke catering "", ""Party food "", ""Event "", ""Gathering "", ""Canapes "", ""Offsite catering "", ""Catering "", ""Wedding catering "", ""Braai "", ""Corporate event "", ""Event catering "", ""Catering men "
648d6eb6e28e9f52270ee2a6 ,Demal Solutions ,"[ ""Logo mats "", ""Branded mats "", ""Custom mats "", ""Personalized mats "", ""Entrance mats "", ""Floor mats "", ""Promotional mats "", ""Indoor mats "", ""Outdoor mats "", ""Welcome mats "", ""Logo mats "", ""Branded mats "", ""Custom mats "", ""Personalized mats "", ""Entrance mats "", ""Floor mats "", ""Promotional mats "", ""Indoor mats "", ""Outdoor mats "", ""Welcome "
648e02a414d3256d5978b5d3 ,Coach Dave Academy ,"[ ""IRacing "", ""IRacing Setups "", ""IRacing Special "", ""IRacing Porsche Cup Setups "", ""IRacing GT4 Setups "", ""IRacing GT3 Setups "", ""IRacing Season 3 "", ""IRacing Weekly Setups "", ""Iracing Setups "", ""VRS "", ""IRacing "", ""VRS iRacing "", ""IRacing "", ""IRacing Setups "", ""IRacing Special "", ""IRacing Porsche Cup Setups "", ""IRacing GT4 Setups "
6491bca903c4d269da44fd09 ,NULL,"[ ""Skills Development programs "", ""Accredited corporate skills training "", ""Transformative corporate education "", ""Corporate education "", ""Skills programme Courses "", ""Skills Development programs "", ""Accredited corporate skills training "", ""Transformative corporate education "", ""Corporate education "", ""Skills programm "
6499c712e65fb907905351f7 ,Exclusive Expert Media ,"[ ""LimpopoSocialMedia "", ""PolokwaneDigitalAgency "", ""SocialMediaExperts "", ""DigitalMarketingLimpopo "", ""PolokwaneOnlineMarketing "", ""LimpopoBranding "", ""SocialMediaManagement "", ""DigitalStrategyLimpopo "", ""OlokwaneMarketingAgency "", ""LimpopoDigitalSolutions "", ""LimpopoSocialMedia "", ""PolokwaneDigitalAgency "", ""SocialMediaEx "
649a0d8217c23911233f18f7 ,Onset Beauty Bar ,"[ ""Onset Beauty Bar "", ""Onset Beauty Bar ""] "
64a333d2ab2b3006be64a025 ,Construction company ,"[ ""Home improvement "", ""Home improvement ""] "
64a3f2d229595129ad1ddfe6 ,Moment painter ,"[ ""Mathonci "", ""Mathonci ""] "
64ae38b8d928f9426f12f7a7 ,i-finance ,"[ ""Crypto "", ""Bitcoin education "", ""Bitcoin trading "", ""Crypto "", ""Bitcoin education "", ""Bitcoin trading ""] "
64b65dfa123b443a8549a5b6 ,Cyberview ,"[ ""Ballito holiday rentals "", ""Beachfront accommodation Ballito "", ""Self catering accommodation Ballito "", ""Ballito holiday rentals "", ""Beachfront accommodation Ballito "", ""Self catering accommodation Ballito ""] "
64baad1e9014bc74bf7af06b ,Tlotlego G ,"[ ""Best shoes in town My Shoe Store Inc "", ""Best shoes in town My Shoe Store Inc ""] "
64bc074e45c8413c92672c16 ,Shopify ,"[ ""AirPods "", ""Airpods on sale "", ""Earpohones "", ""AirPods "", ""Airpods on sale "", ""Earpohones ""] "
64c0165f83ebc1001f559677 ,Love the Dog Company ,"[ ""Dog pet heal operation lick scratch stitches neutered spayed cat "", ""Dog pet heal operation lick scratch stitches neutered spayed cat ""] "
64c3ad36c86c2251b1556ce6 ,DStv Tech ,"[ ""Dstv explora installation "", ""Dstv installations "", ""Dstv installers "", ""Dstv near me "", ""Ovhd installation "", ""Dstv extra view "", ""Dstv explora installation "", ""Dstv installations "", ""Dstv installers "", ""Dstv near me "", ""Ovhd installation "", ""Dstv extra view ""] "
64c7b67c15f6415f505d66e7 ,Evotech ,"[ ""Solar Batteries "", ""Solar Inverters "", ""DC Breakers "", ""DC Surge Protection "", ""MC4 Connectors "", ""Solar Finance "", ""Solar Wholesalers "", ""AC Breakers "", ""Battery Fuse Holders "", ""10 x 38 Fuses Holders "", ""AC Surge Protection "", ""Change Over Switches "", ""Solar Batteries "", ""Solar Inverters "", ""DC Breakers "", ""DC Surge Protecti "
64c809fae1706a547d21fc48 ,asdasd ,"[ ""Asdasd "", ""Asdasd ""] "
64c8e3fd31d19b0aa2314737 ,Tshepo Phekonyane ,"[ ""Life Coach "", ""Life Coach ""] "
64d47a32e39ac14bd66de4a9 ,Bargain buys ,"[ ""Loadsgedding "", ""Loadsgedding ""] "
64d63eddbdc5a1798c5e1339 ,First Light Cupcakes ,"[ ""Fresh Decadent Amazing Awesome Cupcakes Happy Wonderful Amazing "", ""Fresh Decadent Amazing Awesome Cupcakes Happy Wonderful Amazing ""] "
64db9f649005a603be07701f ,Eckardâ€™s Maintenance ,"[ ""Building "", ""Construction "", ""Home Renovation "", ""Building "", ""Construction "", ""Home Renovation ""] "
64dc66bdac98e1326a07f414 ,Satellite Tech ,"[ ""Dstv lnstaller "", ""Dstv lnstallations "", ""Dstv accredited installer "", ""Dstv Cabling "", ""Satellite dish Installer "", ""Satellite dish price "", ""Satellite dish technician "", ""Dstv Technician "", ""DSTV setup "", ""Reliable satellite installation "", ""DSTV technician near me "", ""Satellite TV installation "", ""DSTV dish installati "
64e42a406de8251163571027 ,LM maintenance ,"[ ""0717684714 "", ""0717684714 ""] "
64e50f46034b647dfe552385 ,Procon Labels ,"[ ""Wine Labels "", ""Labels "", ""Barcode Labels "", ""Self Adhesive Labels "", ""Etikette "", ""Plakkers "", ""Wine Labels "", ""Labels "", ""Barcode Labels "", ""Self Adhesive Labels "", ""Etikette "", ""Plakkers ""] "
64e5d286c8d5754a8202cf36 ,PostNet South Beach ,"[ ""Courier "", ""Transport "", ""Overseas Courier "", ""Courier "", ""Transport "", ""Overseas Courier ""] "
64ec697c1884321f2c1bb787 ,Aiwibi South Africa ,"[ ""Nappies "", ""Diapers "", ""Absorbent "", ""Soft "", ""Breathable "", ""Affordable "", ""Pampers "", ""Huggies "", ""Sale "", ""Nappies "", ""Diapers "", ""Absorbent "", ""Soft "", ""Breathable "", ""Affordable "", ""Pampers "", ""Huggies "", ""Sale ""] "
64f04f5761f34f7b30325de4 ,NULL,"[ ""Opi nature strong "", ""Opi nature strong ""] "
64f053e609d02c753c134715 ,NULL,"[ ""Kadus hair products south Africa "", ""Kadus hair products south Africa ""] "
64f23e8ad9fead56f174cc5c ,Denny Express Group ,"[ ""Point of sale "", ""Cash register "", ""Cash till "", ""Till point "", ""Pos till "", ""Point of sale software "", ""Free software "", ""Point of sale "", ""Cash register "", ""Cash till "", ""Till point "", ""Pos till "", ""Point of sale software "", ""Free software ""] "
64f5d9ad290e9124a605fe3c ,Meraki skin and contour clinic ,"[ ""Massage facials dermaplaning beauty salon "", ""Microneedling "", ""Ozone therapy "", ""Zo skin health stockist "", ""Dr Nassif stockist "", ""Massage facials dermaplaning beauty salon "", ""Microneedling "", ""Ozone therapy "", ""Zo skin health stockist "", ""Dr Nassif stockist ""] "
64ff0772d68295799b5e98f6 ,Avidaze Pty Ltd ,"[ ""Logo mats "", ""Custom Logo Mats "", ""Personalized Mats "", ""Branded Mats "", ""Business Logo Mats "", ""Entrance Logo Mats "", ""Custom Entrance Mats "", ""Indoor Logo Mats "", ""Outdoor Logo Mats "", ""Company Logo Mats "", ""Promotional Mats "", ""Welcome Logo Mats "", ""Logo Floor Mats "", ""Commercial Logo Mats "", ""Logo Mat Design "", ""Industrial "
65020b946fdb9327a209da06 ,NULL,"[ ""Fun "", ""Fun ""] "
651bc92c7c84a674ea10539d ,Meerkat ,"[ ""Debt consolidation "", ""Consolidation loans "", ""Debt review "", ""Debt counselling "", ""Reduce debt repayments "", ""Loan consolidation "", ""Debt consolidation "", ""Consolidation loans "", ""Debt review "", ""Debt counselling "", ""Reduce debt repayments "", ""Loan consolidation ""] "
651efdf7361e133c934f79a6 ,PAUL WEIGHT LOSS PILLS SHOP ,"[ ""Get Your Weight loss Supplement Here "", ""Get Your Weight loss Supplement Here ""] "
6520921fda61f2587b60f0b5 ,NULL,"[ ""Flyers "", ""Logos "", ""Flyers "", ""Logos ""] "
6526d1c1921ec0266d795657 ,Fortress Kicks ,"[ ""Shoes "", ""Sneakers "", ""Shoes "", ""Sneakers ""] "
652767cecc199c77ae5de315 ,NULL,"[ ""Construction services "", ""General Contractors "", ""Building contractors "", ""Construction experts "", ""Construction company "", ""Renovation services "", ""Renovation contractors "", ""Renovation specialists "", ""Renovation specialists near me "", ""Residential construction "", ""Commercial construction "", ""Construction company near "
652848ff7b45de6ec97b0646 ,Hastings Royale ,"[ ""Weight loss "", ""Fat burner "", ""Lean shake "", ""Fitness supplements "", ""Supplements "", ""Slimming coffee "", ""Weight loss "", ""Fat burner "", ""Lean shake "", ""Fitness supplements "", ""Supplements "", ""Slimming coffee ""] "
6529b015fe04a372bb42d125 ,Faith ,"[ ""Affiliate marketing tips and guidelines "", ""Make money online "", ""Affiliate marketing for beginners "", ""Make money online for free "", ""Affiliate marketing tips and guidelines "", ""Make money online "", ""Affiliate marketing for beginners "", ""Make money online for free ""] "
652bfd40f2d37529bf2b1b15 ,Intosol Travel Design ,"[ ""Elite Travel "", ""Luxury Hotels "", ""VIP Experiences "", ""Private Jets "", ""Exclusive Tours "", ""TailorMade Journeys "", ""5Star Resorts "", ""Luxury Cruises "", ""Experiential Travel "", ""Private Islands "", ""Luxury Garden Route Tours in South africa "", ""Luxury Trips to South Africa "", ""Luxury Wineland Trips in South Africa "", ""Elite  "
652bffaec7417032770eb047 ,Intosol Travel Design ,"[ ""Adventure Travel "", ""Private Tours "", ""Custom Trips "", ""Luxury Spas "", ""High end Travel "", ""Beach Resorts "", ""Family Vacations "", ""Luxury Family getaways "", ""Family getaways "", ""Wellness Retreats "", ""Luxury Trips to Tanzania "", ""Luxury Safaris in Tanzania "", ""Private Tours to Lake Manyara National Park "", ""Ngorongoro Crate "
652c5042a6e389129a70a9ed ,mJ ,"[ ""Payment "", ""Payment ""] "
652cf4b580d4a874e418bd4a ,EASYSUB ,"[ ""EASYSUB APP "", ""EASYSUB APP ""] "
652e1981fbb53b4de76ab756 ,Shalean Cleaning Services ,"[ ""Cleaning Services "", ""House cleaning "", ""Cleaning Services Near Me "", ""Cleaner "", ""Best cleaning service in cape town "", ""Cleaning services company "", ""Office cleaning "", ""Cleaning company "", ""Carpet cleaning "", ""Home cleaning "", ""Cleaners near me "", ""Maid near me "", ""Housekeeping "", ""Cleaning Services "", ""House cleaning "", ""C "
652fa8521d37f83b1a3892b7 ,Presh-Amazingstakes Concept ,"[ ""Sure tips "", ""Todays prediction "", ""Free prediction site "", ""Forebet "", ""Sure tips "", ""Todays prediction "", ""Free prediction site "", ""Forebet ""] "
6531c6c9774f6a429a731ea6 ,Stryker Retail ,"[ ""Online Shopping "", ""Online Shopping ""] "
653602dc47690563dd516567 ,Build pro ,"[ ""I do brick work Stone workpavingcellingpaintingand thatched roof "", ""I do brick work Stone workpavingcellingpaintingand thatched roof ""] "
6537863abfc4467398489a56 ,NULL,"[ ""Pet parlour "", ""Bunnny grooming near me "", ""Doggy grooming near me "", ""Cat grooming near me "", ""Pet parlour "", ""Bunnny grooming near me "", ""Doggy grooming near me "", ""Cat grooming near me ""] "
6540afdc047b0922474f0ffa ,Braai_Bra ,"[ ""Braai "", ""Firewood "", ""Kameeldoring "", ""Mopane wood "", ""Lekker "", ""Braai "", ""Firewood "", ""Kameeldoring "", ""Mopane wood "", ""Lekker ""] "
